antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.02914193200215866,0.028602266594711278,0.011332973556395036,0.3888888888888889,13.59643605870021,0.010499448248184346,1.5895599273904724,0.9542603033431272
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.028602266594711278,0.02914193200215866,0.011332973556395036,0.39622641509433965,13.596436058700212,0.010499448248184346,1.6079836751214247,0.9537301587301589
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.03669724770642202,0.028602266594711278,0.014031300593631947,0.38235294117647056,13.367924528301886,0.012981676131440708,1.5727391874180863,0.9604395604395605
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.028602266594711278,0.03669724770642202,0.014031300593631947,0.49056603773584906,13.367924528301886,0.012981676131440708,1.890927624872579,0.9524358974358975
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.05504587155963303,0.028602266594711278,0.012951969778737183,0.23529411764705882,8.226415094339623,0.011377533085450324,1.2702893436838392,0.929611650485437
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.028602266594711278,0.05504587155963303,0.012951969778737183,0.4528301886792453,8.226415094339622,0.011377533085450324,1.7269851312875673,0.9043055555555556
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.04641122504047491,0.022126281705342688,0.016189962223421478,0.34883720930232553,15.765740215541689,0.015163054383885875,1.5017346388096522,0.9821543105074514
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.022126281705342688,0.04641122504047491,0.016189962223421478,0.7317073170731707,15.765740215541689,0.015163054383885875,3.554285433940048,0.9577630610743193
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.03076092822450081,0.022126281705342688,0.012951969778737183,0.42105263157894735,19.029525032092426,0.012271344815324051,1.6890546043271353,0.9775194877505567
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.022126281705342688,0.03076092822450081,0.012951969778737183,0.5853658536585366,19.029525032092426,0.012271344815324051,2.3375765848703214,0.9688879690949227
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.027522935779816515,0.022126281705342688,0.010793308148947653,0.39215686274509803,17.723577235772357,0.010184327918525377,1.608759988162178,0.9702830188679247
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.022126281705342688,0.027522935779816515,0.010793308148947653,0.4878048780487805,17.723577235772357,0.010184327918525377,1.8986456968108343,0.9649282560706403
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.03615758229897464,0.022126281705342688,0.012951969778737183,0.3582089552238806,16.189297415362212,0.012151936927005958,1.523663700598652,0.9734275849197462
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.022126281705342688,0.03615758229897464,0.012951969778737183,0.5853658536585366,16.189297415362212,0.012151936927005958,2.3245611250436493,0.9594600809418691
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.05342687533729088,0.022126281705342688,0.017269293038316244,0.3232323232323232,14.60852426706085,0.01608715494396712,1.4449178822562847,0.9841255701254273
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.022126281705342688,0.05342687533729088,0.017269293038316244,0.7804878048780488,14.608524267060853,0.01608715494396712,4.312166456796787,0.952624862030905
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.04641122504047491,0.03076092822450081,0.019427954668105773,0.41860465116279066,13.608323133414931,0.01800030230582457,1.6670912034538585,0.9716091303527636
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.03076092822450081,0.04641122504047491,0.019427954668105773,0.631578947368421,13.608323133414931,0.01800030230582457,2.5883123891758535,0.955920564216778
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.04641122504047491,0.027522935779816515,0.013491635186184566,0.29069767441860467,10.562015503875969,0.012214262019932963,1.3710332380809145,0.9493831352574986
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.027522935779816515,0.04641122504047491,0.013491635186184566,0.49019607843137253,10.562015503875967,0.012214262019932963,1.8705010585744533,0.9309433962264152
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.04641122504047491,0.03615758229897464,0.019967620075553156,0.4302325581395348,11.898819854217283,0.018289502386555953,1.6916417943324116,0.9605377873629148
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.03615758229897464,0.04641122504047491,0.019967620075553156,0.5522388059701492,11.898819854217283,0.018289502386555953,2.1296815974096055,0.9503193002633091
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.04641122504047491,0.05342687533729088,0.032379924446842956,0.6976744186046511,13.058491895701195,0.02990031771235455,3.130972643115114,0.9683644595359365
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.05342687533729088,0.04641122504047491,0.032379924446842956,0.606060606060606,13.058491895701195,0.02990031771235455,2.420648428743409,0.9755416191562143
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.027522935779816515,0.03076092822450081,0.011332973556395036,0.4117647058823529,13.3859649122807,0.010486342504344555,1.6477064220183486,0.9514824797843666
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.03076092822450081,0.027522935779816515,0.011332973556395036,0.368421052631579,13.385964912280702,0.010486342504344555,1.539755351681957,0.9546611517658289
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.03076092822450081,0.03615758229897464,0.01672962763086886,0.543859649122807,15.041372086933752,0.015617386836998622,2.113039146498402,0.9631439040160933
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.03615758229897464,0.03076092822450081,0.01672962763086886,0.46268656716417905,15.04137208693375,0.015617386836998622,1.8038616058044012,0.9685366470396993
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.05342687533729088,0.03076092822450081,0.02266594711279007,0.42424242424242425,13.791600212652844,0.021022486835280314,1.6834152299258671,0.9798419938100666
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.03076092822450081,0.05342687533729088,0.02266594711279007,0.736842105263158,13.791600212652845,0.021022486835280314,3.596977873718296,0.9569280941775374
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.027522935779816515,0.03615758229897464,0.012951969778737183,0.47058823529411764,13.014925373134327,0.011956806963169074,1.8205912334352703,0.9492924528301887
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.03615758229897464,0.027522935779816515,0.012951969778737183,0.3582089552238806,13.014925373134327,0.011956806963169074,1.5152549605291228,0.9577967525195968
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.05342687533729088,0.027522935779816515,0.01834862385321101,0.3434343434343434,12.478114478114477,0.01687815939438649,1.4811573747353564,0.9717787913340934
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.027522935779816515,0.05342687533729088,0.01834862385321101,0.6666666666666666,12.478114478114477,0.01687815939438649,2.8397193739881272,0.9458934517203108
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.05342687533729088,0.03615758229897464,0.025364274150026983,0.47474747474747475,13.12995627921001,0.02343248750804183,1.835007679853875,0.975981950071569
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.03615758229897464,0.05342687533729088,0.025364274150026983,0.7014925373134328,13.129956279210008,0.02343248750804183,3.171019967620075,0.9584951514140715
frozenset({'ANTIQUE SILVER T-LIGHT GLASS'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.03291958985429034,0.07825148407987048,0.01025364274150027,0.3114754098360656,3.980440927077445,0.007677635980101403,1.3387299874078071,0.7742598684210527
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'ANTIQUE SILVER T-LIGHT GLASS'}),0.07825148407987048,0.03291958985429034,0.01025364274150027,0.13103448275862067,3.9804409270774443,0.007677635980101403,1.1129099958026025,0.8123382226056944
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.04101457096600108,0.07825148407987048,0.01025364274150027,0.25,3.1948275862068964,0.007044191694511518,1.2289980212268394,0.7163759144625773
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.07825148407987048,0.04101457096600108,0.01025364274150027,0.13103448275862067,3.1948275862068964,0.007044191694511518,1.1035943429359512,0.7453161592505854
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.07609282245008095,0.07825148407987048,0.010793308148947653,0.14184397163120568,1.8126681340180975,0.004838931864402732,1.074103642518498,0.48525116822429903
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.07825148407987048,0.07609282245008095,0.010793308148947653,0.13793103448275862,1.8126681340180972,0.004838931864402732,1.0717323259579061,0.486387587822014
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'NATURAL SLATE HEART CHALKBOARD '}),0.07825148407987048,0.048569886670264434,0.011332973556395036,0.14482758620689656,2.9818390804597703,0.007532307842855725,1.1125594067162232,0.7210605553696889
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.048569886670264434,0.07825148407987048,0.011332973556395036,0.23333333333333336,2.9818390804597703,0.007532307842855725,1.2022806729392994,0.6985657564216838
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.021046950890447922,0.07825148407987048,0.015650296815974095,0.7435897435897435,9.5025641025641,0.014003341673440393,3.594819212088504,0.9140022050716647
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PAINTED METAL PEARS ASSORTED'}),0.07825148407987048,0.021046950890447922,0.015650296815974095,0.19999999999999998,9.502564102564103,0.014003341673440393,1.22369131138694,0.9707259953161592
frozenset({'PARTY BUNTING'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.07879114948731786,0.07825148407987048,0.017808958445763627,0.226027397260274,2.8884742560226737,0.011643434066022078,1.1909317108348576,0.7097157870444338
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PARTY BUNTING'}),0.07825148407987048,0.07879114948731786,0.017808958445763627,0.22758620689655173,2.8884742560226737,0.011643434066022078,1.192636458253026,0.7093002625789511
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.08904479222881813,0.07825148407987048,0.011332973556395036,0.1272727272727273,1.626457680250784,0.004365086414906299,1.056170174491815,0.4228165199729181
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.07825148407987048,0.08904479222881813,0.011332973556395036,0.14482758620689656,1.626457680250784,0.004365086414906299,1.065229880055011,0.4178655068584812
frozenset({'SPOTTY BUNTING'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.05774419859686994,0.07825148407987048,0.011332973556395036,0.19626168224299068,2.508088946181115,0.006814404319187188,1.1468266419006263,0.6381388752522774
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'SPOTTY BUNTING'}),0.07825148407987048,0.05774419859686994,0.011332973556395036,0.14482758620689656,2.508088946181115,0.006814404319187188,1.1018313806730151,0.6523363443738152
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'VICTORIAN GLASS HANGING T-LIGHT'}),0.07825148407987048,0.04263356718834323,0.0124123043712898,0.1586206896551724,3.7205587079877778,0.009076164467183071,1.1378535471941822,0.7933000712758375
frozenset({'VICTORIAN GLASS HANGING T-LIGHT'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.04263356718834323,0.07825148407987048,0.0124123043712898,0.2911392405063291,3.720558707987778,0.009076164467183071,1.3003237992444685,0.7637860889172099
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.11009174311926606,0.07825148407987048,0.02050728548300054,0.18627450980392155,2.380459770114942,0.0118924431989781,1.1327511882391954,0.6516549104720564
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.07825148407987048,0.11009174311926606,0.02050728548300054,0.26206896551724135,2.380459770114942,0.0118924431989781,1.2059504415673497,0.6291445827683964
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.025364274150026983,0.04749055585536967,0.02050728548300054,0.8085106382978723,17.02466150870406,0.019302722004747773,4.974215986088624,0.9657574167978084
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.04749055585536967,0.025364274150026983,0.02050728548300054,0.4318181818181818,17.024661508704064,0.019302722004747773,1.7153588774959527,0.9881914417772477
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'RETROSPOT TEA SET CERAMIC 11 PC '}),0.04749055585536967,0.04695089044792229,0.014031300593631947,0.29545454545454547,6.292842215256008,0.011801576708355552,1.3527148651706908,0.8830246241011115
frozenset({'RETROSPOT TEA SET CERAMIC 11 PC '}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.04695089044792229,0.04749055585536967,0.014031300593631947,0.29885057471264365,6.292842215256008,0.011801576708355552,1.3584970760751285,0.8825246101576794
frozenset({'BATHROOM METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.02266594711279007,0.017269293038316244,0.013491635186184566,0.5952380952380952,34.46800595238095,0.013100210303502816,2.4279229230818067,0.9935063500828271
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.017269293038316244,0.02266594711279007,0.013491635186184566,0.78125,34.46800595238095,0.013100210303502816,4.467812813198674,0.9880505216913784
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'BEWARE OF THE CAT METAL SIGN '}),0.03831624392876417,0.022126281705342688,0.01025364274150027,0.2676056338028169,12.094469254551699,0.009405846734441807,1.3351737307484743,0.953866146848603
frozenset({'BEWARE OF THE CAT METAL SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.022126281705342688,0.03831624392876417,0.01025364274150027,0.46341463414634143,12.094469254551699,0.009405846734441807,1.7922288181327575,0.938073660973626
frozenset({'IVORY DINER WALL CLOCK'}),frozenset({'BLUE DINER WALL CLOCK'}),0.026983270372369132,0.021046950890447922,0.012951969778737183,0.48,22.806153846153844,0.012384054212346252,1.8826020175183693,0.9826677759290072
frozenset({'BLUE DINER WALL CLOCK'}),frozenset({'IVORY DINER WALL CLOCK'}),0.021046950890447922,0.026983270372369132,0.012951969778737183,0.6153846153846154,22.806153846153848,0.012384054212346252,2.5298434970318406,0.9767089305402427
frozenset({'RED DINER WALL CLOCK'}),frozenset({'BLUE DINER WALL CLOCK'}),0.028602266594711278,0.021046950890447922,0.013491635186184566,0.47169811320754723,22.411707789066284,0.012889644685810178,1.8530182715287953,0.9835111111111111
frozenset({'BLUE DINER WALL CLOCK'}),frozenset({'RED DINER WALL CLOCK'}),0.021046950890447922,0.028602266594711278,0.013491635186184566,0.6410256410256411,22.41170778906628,0.012889644685810178,2.70603654305759,0.9759206174200662
frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),0.018888289260658393,0.02050728548300054,0.012951969778737183,0.6857142857142857,33.437593984962405,0.012564622238583368,3.1165677280086346,0.9887697103043638
frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),0.02050728548300054,0.018888289260658393,0.012951969778737183,0.6315789473684211,33.437593984962405,0.012564622238583368,2.6630175005782135,0.9904040404040403
frozenset({'RED  HARMONICA IN BOX '}),frozenset({'BLUE HARMONICA IN BOX '}),0.030221262817053427,0.03184025903939557,0.017808958445763627,0.5892857142857143,18.50756658595642,0.01684670560917099,2.3572584997301673,0.9754472943120689
frozenset({'BLUE HARMONICA IN BOX '}),frozenset({'RED  HARMONICA IN BOX '}),0.03184025903939557,0.030221262817053427,0.017808958445763627,0.5593220338983051,18.50756658595642,0.01684670560917099,2.200651749761302,0.9770784770784771
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.01672962763086886,0.019967620075553156,0.011872638963842417,0.7096774193548386,35.541412380122054,0.011538588115303752,3.375667086406427,0.9883993613411836
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.019967620075553156,0.01672962763086886,0.011872638963842417,0.5945945945945946,35.54141238012206,0.011538588115303752,2.425400251843857,0.9916649979975972
frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.019427954668105773,0.01672962763086886,0.012951969778737183,0.6666666666666667,39.8494623655914,0.012626947331510372,2.949811117107394,0.9942212438084754
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.01672962763086886,0.019427954668105773,0.012951969778737183,0.7741935483870968,39.8494623655914,0.012626947331510372,4.342533343612674,0.9914928649835345
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.021046950890447922,0.01672962763086886,0.010793308148947653,0.5128205128205129,30.653432588916463,0.010441200497785274,2.0182918169682167,0.9881753031973539
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.01672962763086886,0.021046950890447922,0.010793308148947653,0.6451612903225806,30.65343258891646,0.010441200497785274,2.758867683854192,0.9838364434687156
frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.018888289260658393,0.01672962763086886,0.011872638963842417,0.6285714285714284,37.57235023041474,0.011556644917927463,2.64726638714766,0.9921242124212422
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),0.01672962763086886,0.018888289260658393,0.011872638963842417,0.7096774193548386,37.57235023041474,0.011556644917927463,3.379384781435509,0.989946113162359
frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.024284943335132217,0.01672962763086886,0.013491635186184566,0.5555555555555556,33.2078853046595,0.013085357127151054,2.2123583378305454,0.9940265486725665
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),0.01672962763086886,0.024284943335132217,0.013491635186184566,0.8064516129032259,33.207885304659506,0.013085357127151054,5.041194459435152,0.9863885839736553
frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.019427954668105773,0.019967620075553156,0.012951969778737183,0.6666666666666667,33.38738738738739,0.012564039761079377,2.940097139773341,0.9892680242157402
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.019967620075553156,0.019427954668105773,0.012951969778737183,0.6486486486486487,33.38738738738739,0.012564039761079377,2.790858898252315,0.9898127753303965
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.021046950890447922,0.019967620075553156,0.014031300593631947,0.6666666666666666,33.387387387387385,0.013611043074502657,2.94009713977334,0.99090407938258
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.019967620075553156,0.021046950890447922,0.014031300593631947,0.7027027027027027,33.38738738738739,0.013611043074502657,3.292842074277585,0.9898127753303965
frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.018888289260658393,0.019967620075553156,0.011332973556395036,0.6,30.048648648648648,0.010955819372561059,2.4500809498111167,0.9853318665199854
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),0.019967620075553156,0.018888289260658393,0.011332973556395036,0.5675675675675677,30.04864864864865,0.010955819372561059,2.268820831084728,0.986417033773862
frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.024284943335132217,0.019967620075553156,0.013491635186184566,0.5555555555555556,27.822822822822825,0.013006722664112309,2.2050728548300054,0.9880530973451327
